,name,url,Rating,description,bbox,Destination,Lat,Lon
10,B&B La Terre Brûlée,https://www.booking.com/hotel/fr/b-amp-b-la-terre-brulee.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=168292203_326760102_2_1_0&highlighted_blocks=168292203_326760102_2_1_0&matching_block_id=168292203_326760102_2_1_0&sr_pri_blocks=168292203_326760102_2_1_0__30400&from=searchresults#hotelTmpl,"9,3","[""Situé à Aigues-Mortes, à 45 km de Nîmes, le B&B La Terre Brûlée dispose d'une piscine extérieure ouverte en saison et d'une connexion Wi-Fi gratuite."", ""Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits."", ""Cette chambre d'hôtes sert un petit-déjeuner continental."", 'Le B&B La Terre Brûlée possède un jardin et une terrasse bien exposée.', ""Vous séjournerez à 36 km de Montpellier et à 33 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 28 km. ""]","4.18284139581798,43.5440106999924,4.2325179920177,43.5799415331386",Aigues Mortes,43.5619761165655,4.207679693917839
11,Hotel Des 4 Vents,https://www.booking.com/hotel/fr/des-4-vents.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=26165107_344635256_2_2_0&highlighted_blocks=26165107_344635256_2_2_0&matching_block_id=26165107_344635256_2_2_0&sr_pri_blocks=26165107_344635256_2_2_0__15740&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","[""L'Hotel Des 4 vents est situé à Aigues-Mortes, sur la côte méditerranéenne, à 40 km de Nîmes et à 35 km de Montpellier. Il propose des hébergements climatisés avec connexion Wi-Fi gratuite, un défibrillateur et une piscine extérieure. L'hôtel se trouve à 15 minutes à pied de la ville médiévale. Les lacs environnants se trouvent à moins de 10 minutes en voiture."", ""Chaque chambre du 4 Vents est équipée d'une télévision et d'une salle de bains privative. Elles possèdent également un balcon privé."", ""Le petit-déjeuner est servi tous les jours et l'Hotel des 4 Vents possède une terrasse de jardin. Vous pourrez vous détendre au bar."", 'Un parking privé est disponible gratuitement sur place. ']","4.17269458609127,43.5590600460665,4.22238359612918,43.5949908792127",Aigues Mortes,43.5770254626396,4.197539091110224
12,La Maison du Môle,https://www.booking.com/hotel/fr/la-maison-du-mole.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=622470303_242563647_2_1_0&highlighted_blocks=622470303_242563647_2_1_0&matching_block_id=622470303_242563647_2_1_0&sr_pri_blocks=622470303_242563647_2_1_0__27840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,5","[""Dotée d'un jardin, La Maison du Môle est située à Aigues-Mortes. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé."", ""Les chambres comprennent une armoire. Toutes les chambres de La Maison du Môle disposent d'une télévision à écran plat, de la climatisation et d'une salle de bains privative pourvue d'une douche et de peignoirs. Certaines comprennent également un coin salon. Tous les logements comprennent un bureau et une bouilloire."", 'Un petit-déjeuner continental et à la carte est servi chaque matin.', ""Vous séjournerez à 32 km de Montpellier et à 33 km des Saintes-Maries-de-la-Mer. L'aéroport de Marseille-Provence, le plus proche, est implanté à 119 km. ""]","4.14326830918921,43.5339041818843,4.1929365741726,43.5698350150305",Aigues Mortes,43.5518695984574,4.1681024416809045
13,Le Mas Des Sables,https://www.booking.com/hotel/fr/le-mas-des-sables-aigues-mortes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=4635109_351639777_2_34_0&highlighted_blocks=4635109_351639777_2_34_0&matching_block_id=4635109_351639777_2_34_0&sr_pri_blocks=4635109_351639777_2_34_0__32340&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7","[""Entouré par 8 hectares de jardins propices à la détente, Le Mas des Sables se situe à Aigues-Mortes, en Camargue, à 28 km des Saintes-Maries-de-la-Mer. Doté d'une piscine extérieure, il propose gratuitement une connexion Wi-Fi et un parking."", 'Décorées dans un style méditerranéen, les chambres comprennent la climatisation, un téléphone, une télévision par satellite et une salle de bains privative. La plupart offrent une vue sur le jardin.', 'Par ailleurs, le Mas des Sables sert des spécialités régionales dans la salle à manger décorée dans un style camarguais ou sur la terrasse fleurie.', ""Enfin, Le Mas Des Sables se trouve à 20 minutes en voiture de l'aéroport de Montpellier-Méditerranée. ""]","4.17260292709054,43.5680948378342,4.2222993943358,43.6040256709804",Aigues Mortes,43.5860602544073,4.19745116071317
14,CABANE DU SAUNIER NAOS ETANG DU ROY,https://www.booking.com/hotel/fr/cabane-du-saunier-naos-etang-du-roy.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=761910801_346551730_2_0_0&highlighted_blocks=761910801_346551730_2_0_0&matching_block_id=761910801_346551730_2_0_0&sr_pri_blocks=761910801_346551730_2_0_0__25709&from=searchresults#hotelTmpl,"9,0","[""Le CABANE DU SAUNIER NAOS ETANG DU ROY est situé à Aigues-Mortes. Vous séjournerez à 34 km de Nîmes et bénéficierez d'un parking privé gratuit."", ""Bénéficiant d'un accès direct à une terrasse avec vue sur le lac, cette maison de vacances climatisée se compose d'une chambre et d'une kitchenette entièrement équipée."", ""Vous séjournerez à 25 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. Enfin, l'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 18 km du CABANE DU SAUNIER NAOS ETANG DU ROY. ""]","4.15756023085085,43.5395739834269,4.20723316914915,43.5755048165731",Aigues Mortes,43.557539399999996,4.1823967
15,MAS DE COLOMINA,https://www.booking.com/hotel/fr/mas-de-colomina.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=756000501_334789570_2_0_0&highlighted_blocks=756000501_334789570_2_0_0&matching_block_id=756000501_334789570_2_0_0&sr_pri_blocks=756000501_334789570_2_0_0__33296&from=searchresults#hotelTmpl,"9,3","[""Le MAS DE COLOMINA est situé à Aigues-Mortes. Vous séjournerez à 34 km de Nîmes et bénéficierez d'un parking privé gratuit."", 'Cette maison de vacances climatisée comprend une chambre, une télévision à écran plat et une cuisine.', ""Vous séjournerez à 25 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 18 km. ""]","4.15756023085085,43.5395739834269,4.20723316914915,43.5755048165731",Aigues Mortes,43.557539399999996,4.1823967
16,Boutique Hôtel des Remparts & Spa,https://www.booking.com/hotel/fr/les-remparts-aigues-mortes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=32340507_92135418_0_2_0&highlighted_blocks=32340507_92135418_0_2_0&matching_block_id=32340507_92135418_0_2_0&sr_pri_blocks=32340507_92135418_0_2_0__74910&from=searchresults#hotelTmpl,"9,6","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Boutique Hôtel des Remparts & Spa\xa0! "", ""Aménagé dans une ancienne base militaire datant du XVIIIe siècle, au sein des remparts médiévaux d'Aigues-Mortes, le Boutique Hôtel des Remparts & Spa est un établissement raffiné, doté d'un bar et d'une terrasse avec des chaises longues. Un spa avec une piscine intérieure chauffée est à votre disposition. Ce boutique hôtel se trouve en face de la tour de Constance et du Centre des Monuments nationaux."", ""Présentant une hauteur sous plafond comprise entre 3,30 mètres et 4 mètres, les chambres disposent de murs en pierre, d'un minibar, d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Toutes comportent une salle de bains avec une baignoire îlot, une douche à l'italienne, des peignoirs et des chaussons. Le coin chambre et la salle de bains ne sont pas séparés. Tous les hébergements donnent sur les remparts."", ""Un petit-déjeuner continental est servi tous les matins. Vous pourrez le savourer dans l'un des salons ou sur la terrasse, lorsque le temps le permet."", ""Vous pourrez prendre un verre au bar-salon de l'hôtel, muni d'un mobilier contemporain et offrant des vues panoramiques sur les remparts."", ""Vous séjournerez à 5 minutes de marche de la gare d'Aigues-Mortes et à 20 minutes de route de l'aéroport Montpellier Méditerranée. Le golf de la Grande Motte est à 12 km. ""]","4.16550300054218,43.5500701048456,4.21518459383883,43.5860009379918",Aigues Mortes,43.5680355214187,4.190343797190505
17,T2 cite medieval Aigues Mortes,https://www.booking.com/hotel/fr/t2-cite-medieval-aigues-mortes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=733754802_327164087_4_0_0&highlighted_blocks=733754802_327164087_4_0_0&matching_block_id=733754802_327164087_4_0_0&sr_pri_blocks=733754802_327164087_4_0_0__19302&from=searchresults#hotelTmpl,"6,4","[""Situé à Aigues-Mortes, le T2 cite le médiéval Aigues Mortes propose un hébergement climatisé avec une terrasse. Vous séjournerez à 33 km de Nîmes et bénéficierez d'un parking privé gratuit."", ""Cet appartement comprend une chambre, une télévision par satellite à écran plat, une cuisine équipée d'un micro-ondes et d'un réfrigérateur, un lave-linge ainsi qu'une salle de bains pourvue d'une douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires."", ""Lors de votre séjour, vous pourrez profiter d'une terrasse."", ""Vous séjournerez à 26 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 19 km. ""]","4.16618552775693,43.5483670359869,4.21586571640147,43.5842978691331",Aigues Mortes,43.566332452560005,4.1910256220792
18,Chambre d'hôte Farniente,https://www.booking.com/hotel/fr/chambre-d-39-hote-farniente.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=744732301_330277623_2_1_0&highlighted_blocks=744732301_330277623_2_1_0&matching_block_id=744732301_330277623_2_1_0&sr_pri_blocks=744732301_330277623_2_1_0__18572&from=searchresults#hotelTmpl,"9,8","[""Située à Aigues-Mortes, la Chambre d'hôte Farniente propose des hébergements avec une terrasse et une connexion Wi-Fi gratuite. Vous séjournerez à 33 km de Nîmes."", ""La salle de bains est pourvue d'une douche."", 'Ce Bed & Breakfast sert un petit-déjeuner continental chaque matin.', ""Vous séjournerez à 26 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 19 km. ""]","4.1684821626303,43.5496630348099,4.21816342017371,43.5855938679561",Aigues Mortes,43.567628451383,4.1933227914020055
19,Hotel Les Templiers,https://www.booking.com/hotel/fr/les-templiers.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=5876601_340055943_0_2_0&highlighted_blocks=5876601_340055943_0_2_0&matching_block_id=5876601_340055943_0_2_0&sr_pri_blocks=5876601_340055943_0_2_0__38400&from=searchresults#hotelTmpl,"8,6","[""Aménagé au sein d'une maison de marchand datant du XVIIIe siècle, l'Hotel Les Templiers se situe dans la ville fortifiée d'Aigues-Mortes, dans le sud de la France. Cet établissement propose des hébergements climatisés, dotés d'une télévision et d'une salle de bains privative."", ""L'Hotel Les Templiers sert chaque matin un petit-déjeuner continental. Un bar et un jardin sont à votre disposition. Une connexion Wi-Fi est disponible gratuitement à la réception de l'hôtel ouverte 24h/24."", 'Vous pourrez découvrir les étangs de la Ville et de la Marette, situés à proximité du Templiers Hotel. Le parcours de golf de La Grande Motte est à seulement 7 km. Vous pourrez accéder à un parking public payant voisin. ']","4.16703311376979,43.5489802295831,4.21671380814813,43.5849110627293",Aigues Mortes,43.5669456461562,4.19187346095896
20,Maison De Mon Père,https://www.booking.com/hotel/fr/maison-de-mon-pere.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=111666801_326756926_2_1_0&highlighted_blocks=111666801_326756926_2_1_0&matching_block_id=111666801_326756926_2_1_0&sr_pri_blocks=111666801_326756926_2_1_0__44800&from=searchresults#hotelTmpl,"9,2","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison De Mon Père\xa0! "", ""La Maison De Mon Père est un Bed & Breakfast dans le centre de la ville médiévale d'Aigues-Mortes, à 200 mètres des remparts et des tours de la ville fortifiée. Par ailleurs, la connexion Wi-Fi est gratuite."", ""Les chambres doubles climatisées disposent d'une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche."", 'Des restaurants vous attendent à 100 mètres.', ""Saintes-Maries-de-la-Mer est à 30 km et l'aéroport de Montpellier-Méditerranée à 27 km. ""]","4.1669354518778,43.5492249834269,4.21661634812228,43.5851558165731",Aigues Mortes,43.5671904,4.19177590000004
21,La Maison du Bien Etre,https://www.booking.com/hotel/fr/bras.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=58227301_326754876_2_0_0&highlighted_blocks=58227301_326754876_2_0_0&matching_block_id=58227301_326754876_2_0_0&sr_pri_blocks=58227301_326754876_2_0_0__27396&from=searchresults#hotelTmpl,"6,9","['Au cœur de la cité médiévale, à seulement 1 km de la gare, La Maison du Bien Etre propose un hébergement avec un accès direct au spa, qui est situé dans le même bâtiment.', ""La suite dispose d'une entrée privative, d'une télévision, d'une armoire et d'un lave-linge. Une connexion Wi-Fi est accessible gratuitement dans tout l'établissement. La salle de bains privative est équipée d'une douche et d'un sèche-cheveux."", ""La suite comprend un four micro-ondes, un réfrigérateur, un grille-pain, une bouilloire électrique et une machine à café. Des produits pour le petit-déjeuner, qui peut être pris dans la cour du spa de l'établissement, sont fournis gratuitement."", ""La Maison du Bien Etre se situe à 30 km de Montpellier et à 28 km de Nîmes. Un parking public gratuit est disponible à proximité. Si vous êtes à la recherche d'un séjour de détente, vous apprécierez les services proposés par le spa, comme les massages ou le hammam. ""]","4.16607982082559,43.5489588516614,4.21576049757214,43.5848896848076",Aigues Mortes,43.5669242682345,4.190920159198865
22,T2 vue canal et remparts d'Aigues Mortes,https://www.booking.com/hotel/fr/t2-vue-canal-et-remparts-d-aigues-mortes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=841155302_350835221_5_0_0&highlighted_blocks=841155302_350835221_5_0_0&matching_block_id=841155302_350835221_5_0_0&sr_pri_blocks=841155302_350835221_5_0_0__32156&from=searchresults#hotelTmpl,,"[""Situé à Aigues-Mortes, en Occitanie, le T2 vue canal et remparts d'Aigues Mortes dispose d'une terrasse. Offrant une vue sur la rivière, il se trouve à 33 km de Nîmes."", ""Cet appartement comprend une chambre, un lave-linge et une salle de bains. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes."", ""Vous séjournerez à 26 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 19 km. ""]","4.16610778726683,43.5518063834269,4.21579081273317,43.5877372165731",Aigues Mortes,43.5697718,4.1909493
23,Appart Coeur Camargue Aigues Mortes,https://www.booking.com/hotel/fr/appart-coeur-camargue-aigues-mortes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=177113801_275834396_0_0_0&highlighted_blocks=177113801_275834396_0_0_0&matching_block_id=177113801_275834396_0_0_0&sr_pri_blocks=177113801_275834396_0_0_0__25960&from=searchresults#hotelTmpl,"6,4","[""Situé à Aigues-Mortes, en Occitanie, l'Appart Coeur Camargue Aigues Mortes propose des hébergements avec un parking privé gratuit."", ""Tous les logements disposent d'une terrasse, d'un coin repas et d'un coin salon avec une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires."", 'Vous pourrez également vous détendre dans le jardin.', ""Vous séjournerez à 34 km de Montpellier et à 32 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 26 km. ""]","4.17141933259803,43.5521826585344,4.22110266845185,43.5881134916806",Aigues Mortes,43.5701480751075,4.19626100052494
24,La Maison de Ève,https://www.booking.com/hotel/fr/la-maison-de-eve.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=8953dc5a8c5d86bde704f49854b677ce&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cda064694a3801d0&srepoch=1651501011&all_sr_blocks=761444901_333291793_2_0_0&highlighted_blocks=761444901_333291793_2_0_0&matching_block_id=761444901_333291793_2_0_0&sr_pri_blocks=761444901_333291793_2_0_0__71320&from=searchresults#hotelTmpl,,"['Située à Aigues-Mortes, La Maison de Ève propose un hébergement avec une piscine privée, une terrasse et une vue sur le jardin. Cet hébergement climatisé se trouve à 33 km de Nîmes.', 'Cette maison de vacances comprend 3 chambres, une télévision à écran plat et une cuisine.', ""Vous séjournerez à 26 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 19 km. ""]","4.16401161798803,43.5483371834269,4.21369178201197,43.5842680165731",Aigues Mortes,43.5663026,4.1888517
25,TheCamp Hotel&Lodges - Aix en Provence,https://www.booking.com/hotel/fr/thecamp-amp-lodges.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=514839232251e02d3203b8a8969708f5&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=dd67645eedfb009a&srepoch=1651500990&all_sr_blocks=816244702_344108259_2_2_0&highlighted_blocks=816244702_344108259_2_2_0&matching_block_id=816244702_344108259_2_2_0&sr_pri_blocks=816244702_344108259_2_2_0__22260&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement TheCamp Hotel&Lodges - Aix en Provence\xa0! "", ""Situé à Aix-en-Provence, à 9 km du cours Mirabeau, l'établissement TheCamp Hotel&Lodges - Aix en Provence propose une piscine extérieure ouverte en saison, un parking privé gratuit, une salle de sport et un jardin. Il propose des chambres familiales et une terrasse bien exposée. Certains logements possèdent un balcon avec vue sur la piscine."", ""Toutes les chambres sont équipées de la climatisation, d'une télévision par satellite à écran plat, d'une bouilloire et d'un bureau. Certains logements disposent d'un coffre-fort. Leur salle de bains privative est pourvue d'une armoire."", 'Un petit-déjeuner buffet ou continental est servi sur place.', 'Vous pourrez pratiquer diverses activités à Aix-en-Provence et dans ses environs, telles que le vélo et la randonnée.', ""Vous séjournerez à 2,7 km du parc technologique de la Duranne et à 9 km de la cathédrale Saint-Sauveur. L'aéroport de Marseille-Provence, le plus proche, est implanté à 12 km. ""]","5.31734072635945,43.4783505834269,5.36696327364055,43.5142814165731",Aix en Provence,43.496316,5.3421520000000005
26,"Èrsextius, VECA, Aix-en-Provence",https://www.booking.com/hotel/fr/ersextius-veca-aix-en-provence.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=514839232251e02d3203b8a8969708f5&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=dd67645eedfb009a&srepoch=1651500990&all_sr_blocks=739131001_328539118_0_0_0&highlighted_blocks=739131001_328539118_0_0_0&matching_block_id=739131001_328539118_0_0_0&sr_pri_blocks=739131001_328539118_0_0_0__18509&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,6","[""L'Èrsextius, VECA, Aix-en-Provence est situé dans le centre historique d'Aix-en-Provence, à 700 mètres de la cathédrale Saint-Sauveur, à 70 mètres du greffe du tribunal de commerce d'Aix-en-Provence et à 100 mètres du centre d'art Caumont. Cet hébergement climatisé se trouve à 200 mètres du cours Mirabeau. Vous bénéficierez gratuitement d'un parking privé sur place et d'une connexion Wi-Fi."", ""Cet appartement comprend une chambre, une cuisine équipée d'un micro-ondes et d'un réfrigérateur, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une douche. Le linge de lit et les serviettes de toilette sont fournis."", 'Le personnel de la réception ouverte 24h/24 parle anglais et français.', ""Vous séjournerez à proximité du musée Granet, du centre des congrès d'Aix-en-Provence et de la Haute Cour d'Aix-en-Provence. L'aéroport de Marseille-Provence, le plus proche, est à 21 km de l'Èrsextius, VECA, Aix-en-Provence. ""]","5.42586875125969,43.5082023834269,5.47551584874031,43.5441332165731",Aix en Provence,43.526167799999996,5.4506923
